snapshot_id,match_id,tour,match_date,tournament,round,surface,best_of,player1_name,player2_name,point_index,sets_1,sets_2,games_1,games_2,points_1,points_2,server,p1_service_points_won_before,p1_service_points_played_before,p2_service_points_won_before,p2_service_points_played_before,label_player1_win_match
20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer::1,20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer,atp,2015-01-05,Doha,R32,Hard,3,Rafael Nadal,Michael Berrer,1,0,0,0,0,0,0,A,0,0,0,0,0
20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer::2,20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer,atp,2015-01-05,Doha,R32,Hard,3,Rafael Nadal,Michael Berrer,2,0,0,0,0,15,0,A,1,1,0,0,0
20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer::3,20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer,atp,2015-01-05,Doha,R32,Hard,3,Rafael Nadal,Michael Berrer,3,0,0,0,0,30,0,A,2,2,0,0,0
20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer::4,20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer,atp,2015-01-05,Doha,R32,Hard,3,Rafael Nadal,Michael Berrer,4,0,0,0,0,40,0,A,3,3,0,0,0
20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer::5,20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer,atp,2015-01-05,Doha,R32,Hard,3,Rafael Nadal,Michael Berrer,5,0,0,1,0,0,0,B,4,4,0,0,0
20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer::6,20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer,atp,2015-01-05,Doha,R32,Hard,3,Rafael Nadal,Michael Berrer,6,0,0,1,0,15,0,B,4,4,0,1,0
20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer::7,20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer,atp,2015-01-05,Doha,R32,Hard,3,Rafael Nadal,Michael Berrer,7,0,0,1,0,30,0,B,4,4,0,2,0
20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer::8,20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer,atp,2015-01-05,Doha,R32,Hard,3,Rafael Nadal,Michael Berrer,8,0,0,1,0,40,0,B,4,4,0,3,0
20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer::9,20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer,atp,2015-01-05,Doha,R32,Hard,3,Rafael Nadal,Michael Berrer,9,0,0,1,0,40,15,B,4,4,1,4,0
20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer::10,20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer,atp,2015-01-05,Doha,R32,Hard,3,Rafael Nadal,Michael Berrer,10,0,0,1,0,40,30,B,4,4,2,5,0
20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer::11,20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer,atp,2015-01-05,Doha,R32,Hard,3,Rafael Nadal,Michael Berrer,11,0,0,1,0,40,40,B,4,4,3,6,0
20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer::12,20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer,atp,2015-01-05,Doha,R32,Hard,3,Rafael Nadal,Michael Berrer,12,0,0,1,0,40,AD,B,4,4,4,7,0
20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer::13,20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer,atp,2015-01-05,Doha,R32,Hard,3,Rafael Nadal,Michael Berrer,13,0,0,1,0,40,40,B,4,4,4,8,0
20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer::14,20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer,atp,2015-01-05,Doha,R32,Hard,3,Rafael Nadal,Michael Berrer,14,0,0,1,0,40,AD,B,4,4,5,9,0
20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer::15,20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer,atp,2015-01-05,Doha,R32,Hard,3,Rafael Nadal,Michael Berrer,15,0,0,1,0,40,40,B,4,4,5,10,0
20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer::16,20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer,atp,2015-01-05,Doha,R32,Hard,3,Rafael Nadal,Michael Berrer,16,0,0,1,0,AD,40,B,4,4,5,11,0
20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer::17,20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer,atp,2015-01-05,Doha,R32,Hard,3,Rafael Nadal,Michael Berrer,17,0,0,1,0,40,40,B,4,4,6,12,0
20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer::18,20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer,atp,2015-01-05,Doha,R32,Hard,3,Rafael Nadal,Michael Berrer,18,0,0,1,0,AD,40,B,4,4,6,13,0
20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer::19,20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer,atp,2015-01-05,Doha,R32,Hard,3,Rafael Nadal,Michael Berrer,19,0,0,2,0,0,0,A,4,4,6,14,0
20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer::20,20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer,atp,2015-01-05,Doha,R32,Hard,3,Rafael Nadal,Michael Berrer,20,0,0,2,0,15,0,A,5,5,6,14,0
20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer::21,20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer,atp,2015-01-05,Doha,R32,Hard,3,Rafael Nadal,Michael Berrer,21,0,0,2,0,30,0,A,6,6,6,14,0
20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer::22,20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer,atp,2015-01-05,Doha,R32,Hard,3,Rafael Nadal,Michael Berrer,22,0,0,2,0,40,0,A,7,7,6,14,0
20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer::23,20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer,atp,2015-01-05,Doha,R32,Hard,3,Rafael Nadal,Michael Berrer,23,0,0,3,0,0,0,B,8,8,6,14,0
20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer::24,20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer,atp,2015-01-05,Doha,R32,Hard,3,Rafael Nadal,Michael Berrer,24,0,0,3,0,0,15,B,8,8,7,15,0
20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer::25,20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer,atp,2015-01-05,Doha,R32,Hard,3,Rafael Nadal,Michael Berrer,25,0,0,3,0,0,30,B,8,8,8,16,0
20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer::26,20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer,atp,2015-01-05,Doha,R32,Hard,3,Rafael Nadal,Michael Berrer,26,0,0,3,0,15,30,B,8,8,8,17,0
20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer::27,20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer,atp,2015-01-05,Doha,R32,Hard,3,Rafael Nadal,Michael Berrer,27,0,0,3,0,30,30,B,8,8,8,18,0
20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer::28,20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer,atp,2015-01-05,Doha,R32,Hard,3,Rafael Nadal,Michael Berrer,28,0,0,3,0,40,30,B,8,8,8,19,0
20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer::29,20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer,atp,2015-01-05,Doha,R32,Hard,3,Rafael Nadal,Michael Berrer,29,0,0,3,0,40,40,B,8,8,9,20,0
20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer::30,20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer,atp,2015-01-05,Doha,R32,Hard,3,Rafael Nadal,Michael Berrer,30,0,0,3,0,40,AD,B,8,8,10,21,0
20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer::31,20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer,atp,2015-01-05,Doha,R32,Hard,3,Rafael Nadal,Michael Berrer,31,0,0,3,0,40,40,B,8,8,10,22,0
20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer::32,20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer,atp,2015-01-05,Doha,R32,Hard,3,Rafael Nadal,Michael Berrer,32,0,0,3,0,AD,40,B,8,8,10,23,0
20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer::33,20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer,atp,2015-01-05,Doha,R32,Hard,3,Rafael Nadal,Michael Berrer,33,0,0,4,0,0,0,A,8,8,10,24,0
20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer::34,20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer,atp,2015-01-05,Doha,R32,Hard,3,Rafael Nadal,Michael Berrer,34,0,0,4,0,15,0,A,9,9,10,24,0
20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer::35,20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer,atp,2015-01-05,Doha,R32,Hard,3,Rafael Nadal,Michael Berrer,35,0,0,4,0,15,15,A,9,10,10,24,0
20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer::36,20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer,atp,2015-01-05,Doha,R32,Hard,3,Rafael Nadal,Michael Berrer,36,0,0,4,0,30,15,A,10,11,10,24,0
20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer::37,20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer,atp,2015-01-05,Doha,R32,Hard,3,Rafael Nadal,Michael Berrer,37,0,0,4,0,40,15,A,11,12,10,24,0
20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer::38,20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer,atp,2015-01-05,Doha,R32,Hard,3,Rafael Nadal,Michael Berrer,38,0,0,4,0,40,30,A,11,13,10,24,0
20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer::39,20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer,atp,2015-01-05,Doha,R32,Hard,3,Rafael Nadal,Michael Berrer,39,0,0,4,0,40,40,A,11,14,10,24,0
20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer::40,20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer,atp,2015-01-05,Doha,R32,Hard,3,Rafael Nadal,Michael Berrer,40,0,0,4,0,AD,40,A,12,15,10,24,0
20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer::41,20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer,atp,2015-01-05,Doha,R32,Hard,3,Rafael Nadal,Michael Berrer,41,0,0,5,0,0,0,B,13,16,10,24,0
20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer::42,20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer,atp,2015-01-05,Doha,R32,Hard,3,Rafael Nadal,Michael Berrer,42,0,0,5,0,0,15,B,13,16,11,25,0
20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer::43,20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer,atp,2015-01-05,Doha,R32,Hard,3,Rafael Nadal,Michael Berrer,43,0,0,5,0,0,30,B,13,16,12,26,0
20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer::44,20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer,atp,2015-01-05,Doha,R32,Hard,3,Rafael Nadal,Michael Berrer,44,0,0,5,0,0,40,B,13,16,13,27,0
20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer::45,20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer,atp,2015-01-05,Doha,R32,Hard,3,Rafael Nadal,Michael Berrer,45,0,0,5,1,0,0,A,13,16,14,28,0
20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer::46,20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer,atp,2015-01-05,Doha,R32,Hard,3,Rafael Nadal,Michael Berrer,46,0,0,5,1,15,0,A,14,17,14,28,0
20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer::47,20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer,atp,2015-01-05,Doha,R32,Hard,3,Rafael Nadal,Michael Berrer,47,0,0,5,1,30,0,A,15,18,14,28,0
20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer::48,20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer,atp,2015-01-05,Doha,R32,Hard,3,Rafael Nadal,Michael Berrer,48,0,0,5,1,40,0,A,16,19,14,28,0
20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer::49,20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer,atp,2015-01-05,Doha,R32,Hard,3,Rafael Nadal,Michael Berrer,49,1,0,0,0,0,0,B,17,20,14,28,0
20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer::50,20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer,atp,2015-01-05,Doha,R32,Hard,3,Rafael Nadal,Michael Berrer,50,1,0,0,0,0,15,B,17,20,15,29,0
20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer::51,20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer,atp,2015-01-05,Doha,R32,Hard,3,Rafael Nadal,Michael Berrer,51,1,0,0,0,0,30,B,17,20,16,30,0
20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer::52,20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer,atp,2015-01-05,Doha,R32,Hard,3,Rafael Nadal,Michael Berrer,52,1,0,0,0,15,30,B,17,20,16,31,0
20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer::53,20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer,atp,2015-01-05,Doha,R32,Hard,3,Rafael Nadal,Michael Berrer,53,1,0,0,0,15,40,B,17,20,17,32,0
20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer::54,20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer,atp,2015-01-05,Doha,R32,Hard,3,Rafael Nadal,Michael Berrer,54,1,0,0,0,30,40,B,17,20,17,33,0
20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer::55,20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer,atp,2015-01-05,Doha,R32,Hard,3,Rafael Nadal,Michael Berrer,55,1,0,0,1,0,0,A,17,20,18,34,0
20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer::56,20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer,atp,2015-01-05,Doha,R32,Hard,3,Rafael Nadal,Michael Berrer,56,1,0,0,1,15,0,A,18,21,18,34,0
20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer::57,20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer,atp,2015-01-05,Doha,R32,Hard,3,Rafael Nadal,Michael Berrer,57,1,0,0,1,30,0,A,19,22,18,34,0
20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer::58,20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer,atp,2015-01-05,Doha,R32,Hard,3,Rafael Nadal,Michael Berrer,58,1,0,0,1,40,0,A,20,23,18,34,0
20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer::59,20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer,atp,2015-01-05,Doha,R32,Hard,3,Rafael Nadal,Michael Berrer,59,1,0,0,1,40,15,A,20,24,18,34,0
20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer::60,20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer,atp,2015-01-05,Doha,R32,Hard,3,Rafael Nadal,Michael Berrer,60,1,0,1,1,0,0,B,21,25,18,34,0
20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer::61,20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer,atp,2015-01-05,Doha,R32,Hard,3,Rafael Nadal,Michael Berrer,61,1,0,1,1,15,0,B,21,25,18,35,0
20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer::62,20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer,atp,2015-01-05,Doha,R32,Hard,3,Rafael Nadal,Michael Berrer,62,1,0,1,1,15,15,B,21,25,19,36,0
20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer::63,20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer,atp,2015-01-05,Doha,R32,Hard,3,Rafael Nadal,Michael Berrer,63,1,0,1,1,15,30,B,21,25,20,37,0
20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer::64,20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer,atp,2015-01-05,Doha,R32,Hard,3,Rafael Nadal,Michael Berrer,64,1,0,1,1,15,40,B,21,25,21,38,0
20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer::65,20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer,atp,2015-01-05,Doha,R32,Hard,3,Rafael Nadal,Michael Berrer,65,1,0,1,2,0,0,A,21,25,22,39,0
20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer::66,20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer,atp,2015-01-05,Doha,R32,Hard,3,Rafael Nadal,Michael Berrer,66,1,0,1,2,0,15,A,21,26,22,39,0
20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer::67,20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer,atp,2015-01-05,Doha,R32,Hard,3,Rafael Nadal,Michael Berrer,67,1,0,1,2,15,15,A,22,27,22,39,0
20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer::68,20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer,atp,2015-01-05,Doha,R32,Hard,3,Rafael Nadal,Michael Berrer,68,1,0,1,2,15,30,A,22,28,22,39,0
20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer::69,20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer,atp,2015-01-05,Doha,R32,Hard,3,Rafael Nadal,Michael Berrer,69,1,0,1,2,15,40,A,22,29,22,39,0
20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer::70,20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer,atp,2015-01-05,Doha,R32,Hard,3,Rafael Nadal,Michael Berrer,70,1,0,1,2,30,40,A,23,30,22,39,0
20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer::71,20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer,atp,2015-01-05,Doha,R32,Hard,3,Rafael Nadal,Michael Berrer,71,1,0,1,3,0,0,B,23,31,22,39,0
20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer::72,20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer,atp,2015-01-05,Doha,R32,Hard,3,Rafael Nadal,Michael Berrer,72,1,0,1,3,0,15,B,23,31,23,40,0
20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer::73,20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer,atp,2015-01-05,Doha,R32,Hard,3,Rafael Nadal,Michael Berrer,73,1,0,1,3,0,30,B,23,31,24,41,0
20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer::74,20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer,atp,2015-01-05,Doha,R32,Hard,3,Rafael Nadal,Michael Berrer,74,1,0,1,3,0,40,B,23,31,25,42,0
20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer::75,20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer,atp,2015-01-05,Doha,R32,Hard,3,Rafael Nadal,Michael Berrer,75,1,0,1,4,0,0,A,23,31,26,43,0
20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer::76,20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer,atp,2015-01-05,Doha,R32,Hard,3,Rafael Nadal,Michael Berrer,76,1,0,1,4,0,15,A,23,32,26,43,0
20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer::77,20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer,atp,2015-01-05,Doha,R32,Hard,3,Rafael Nadal,Michael Berrer,77,1,0,1,4,15,15,A,24,33,26,43,0
20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer::78,20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer,atp,2015-01-05,Doha,R32,Hard,3,Rafael Nadal,Michael Berrer,78,1,0,1,4,15,30,A,24,34,26,43,0
20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer::79,20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer,atp,2015-01-05,Doha,R32,Hard,3,Rafael Nadal,Michael Berrer,79,1,0,1,4,30,30,A,25,35,26,43,0
20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer::80,20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer,atp,2015-01-05,Doha,R32,Hard,3,Rafael Nadal,Michael Berrer,80,1,0,1,4,30,40,A,25,36,26,43,0
20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer::81,20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer,atp,2015-01-05,Doha,R32,Hard,3,Rafael Nadal,Michael Berrer,81,1,0,1,4,40,40,A,26,37,26,43,0
20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer::82,20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer,atp,2015-01-05,Doha,R32,Hard,3,Rafael Nadal,Michael Berrer,82,1,0,1,4,AD,40,A,27,38,26,43,0
20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer::83,20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer,atp,2015-01-05,Doha,R32,Hard,3,Rafael Nadal,Michael Berrer,83,1,0,2,4,0,0,B,28,39,26,43,0
20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer::84,20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer,atp,2015-01-05,Doha,R32,Hard,3,Rafael Nadal,Michael Berrer,84,1,0,2,4,0,15,B,28,39,27,44,0
20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer::85,20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer,atp,2015-01-05,Doha,R32,Hard,3,Rafael Nadal,Michael Berrer,85,1,0,2,4,15,15,B,28,39,27,45,0
